iter	RMSE
1638	0.810392816
1639	0.8095701944
1640	0.808698093
1641	0.8084373343
1642	0.807449281
1643	0.8073814463
1644	0.806587669
1645	0.8056938519
1646	0.8055606163
1647	0.8046491558
1648	0.8045171997
1649	0.8036849568
1650	0.8029892586
1651	0.8020270309
1652	0.8011898618
1653	0.8003065272
1654	0.7994463568
1655	0.7991643187
1656	0.798021503
1657	0.7975273148
1658	0.7965499374
1659	0.7955906917
1660	0.7955184022
1661	0.7943123979
1662	0.7934552444
1663	0.792475401
1664	0.7923862065
1665	0.7916353327
1666	0.7908730937
1667	0.7902557476
1668	0.7891254743
1669	0.7889921515
1670	0.7883559405
1671	0.787621335
1672	0.7872480654
1673	0.786587486
1674	0.7861567972
1675	0.7854393496
1676	0.7849104594
1677	0.7847090541
1678	0.7836800374
1679	0.7827100617
1680	0.7821840578
1681	0.7817602077
1682	0.7811514542
1683	0.7805597385
1684	0.7799888612
1685	0.7790390631
1686	0.7778982065
1687	0.7773814259
1688	0.7770208035
1689	0.7767106136
1690	0.7759913011
1691	0.7753054274
1692	0.7751317241
1693	0.7744658486
1694	0.7737159845
1695	0.7732625504
1696	0.77232365
1697	0.7721990248
1698	0.7717009424
1699	0.7713274889
1700	0.7709699696
1701	0.7702121066
1702	0.7699687421
1703	0.7691119432
1704	0.7689743494
1705	0.7680197206
1706	0.7676469705
1707	0.7673725421
1708	0.7665705408
1709	0.7658586668
1710	0.7649770522
1711	0.7639989911
1712	0.7630513558
1713	0.7624615044
1714	0.7621148209
1715	0.7611728331
1716	0.7603710612
1717	0.7598472703
1718	0.7588895475
1719	0.7582814725
1720	0.7580114429
1721	0.757012509
1722	0.7566738774
1723	0.7559448845
1724	0.7556791852
1725	0.7555116748
1726	0.7550652991
1727	0.7542778524
1728	0.7533116667
1729	0.7527561497
1730	0.7527203862
1731	0.7525436235
1732	0.7517455145
1733	0.7513670609
1734	0.7505762361
1735	0.7499400025
1736	0.749493741
1737	0.7488569442
1738	0.7482015135
1739	0.7471600635
1740	0.7466604427
1741	0.746113256
1742	0.745711555
1743	0.7455809333
1744	0.7446136422
1745	0.7436621925
1746	0.7428699634
1747	0.7422895524
1748	0.7421412361
1749	0.7416440562
1750	0.7406700207
1751	0.7403894691
1752	0.7400396321
1753	0.739915614
1754	0.7390911784
1755	0.7390049714
1756	0.7381777483
1757	0.7380058478
1758	0.7373773571
1759	0.7364472394
1760	0.7355368551
1761	0.734630702
1762	0.7345042327
1763	0.7336052988
1764	0.7331600831
1765	0.7323546046
1766	0.7315814805
1767	0.7315408
1768	0.7306640684
1769	0.729882079
1770	0.7297128086
1771	0.7290245624
1772	0.7282825528
1773	0.727508093
1774	0.7264144044
1775	0.7253996851
1776	0.725218298
1777	0.7241712891
1778	0.7239650114
1779	0.7238803226
1780	0.7229927602
1781	0.7221729821
1782	0.722054829
1783	0.721657164
1784	0.7205667109
1785	0.7197126507
1786	0.7193534721
1787	0.7192319558
1788	0.718528709
1789	0.7179825683
1790	0.7172614639
1791	0.7163939664
1792	0.7159799243
1793	0.715288326
1794	0.7150793901
1795	0.7142833976
1796	0.7139251498
1797	0.7138058052
1798	0.712968046
1799	0.7122324789
1800	0.7112880713
1801	0.7108020299
1802	0.7104914735
1803	0.7103342314
1804	0.7099030885
1805	0.7093258519
1806	0.7090268134
1807	0.7083616635
1808	0.7076318818
1809	0.7067722246
1810	0.7058890967
1811	0.7057309283
1812	0.704988214
1813	0.7045592317
1814	0.7038361731
1815	0.7032738021
1816	0.702553517
1817	0.7018319395
1818	0.7012099407
1819	0.7004652707
1820	0.7000320305
1821	0.6991150024
1822	0.6984342189
1823	0.6980377531
1824	0.6972618041
1825	0.6966019135
1826	0.6961542923
1827	0.6957337684
1828	0.6953405473
1829	0.6944233073
1830	0.6938578171
1831	0.6932007703
1832	0.6926518764
1833	0.6921205327
1834	0.6920204676
1835	0.6913267399
1836	0.6907077816
1837	0.6903175569
1838	0.6895376667
1839	0.6888045278
1840	0.6882697678
1841	0.6874989943
1842	0.687054402
1843	0.6862889316
1844	0.6859363608
1845	0.685048656
1846	0.6843732182
1847	0.6836711478
1848	0.6828033014
1849	0.681880392
1850	0.6813891115
1851	0.6806368982
1852	0.6800200723
1853	0.6793587044
1854	0.6790386149
1855	0.6782156138
1856	0.6780591874
1857	0.6775644393
1858	0.6769274035
1859	0.6764815493
1860	0.6763690988
1861	0.6759379878
1862	0.6754733981
1863	0.6747151672
1864	0.6740395005
1865	0.673282897
1866	0.6726224967
1867	0.671721362
1868	0.6712806189
1869	0.670564655
1870	0.6703263811
1871	0.6696846152
1872	0.6693432494
1873	0.6688078218
1874	0.6680263426
1875	0.6672272274
1876	0.6670054888
1877	0.6664391862
1878	0.666262101
1879	0.6661961159
1880	0.6660827551
1881	0.6651749661
1882	0.6644694197
1883	0.6636242131
1884	0.6629645371
1885	0.6625512585
1886	0.6621292982
1887	0.6613712072
1888	0.6608876652
1889	0.6604884054
1890	0.6600153661
1891	0.6594705779
1892	0.6589218974
1893	0.658266408
1894	0.6576672708
1895	0.6568456004
1896	0.6560790471
1897	0.6559744381
1898	0.6558263618
1899	0.6551817058
1900	0.6550350939
1901	0.654391318
1902	0.6536522346
1903	0.6531311846
1904	0.6523524448
1905	0.6521313059
1906	0.6513933181
1907	0.6510405363
1908	0.650328549
1909	0.6498582081
1910	0.6492553445
1911	0.6491552582
1912	0.6487886041
1913	0.6481158506
1914	0.6474036753
1915	0.6468125103
1916	0.6464642375
1917	0.6457915089
1918	0.6455468194
1919	0.6454849363
1920	0.6448025553
1921	0.6446666408
1922	0.6439988101
1923	0.6438571094
1924	0.6431118084
1925	0.6426555852
1926	0.6420080761
1927	0.6413754324
1928	0.6412796164
1929	0.6407329545
1930	0.6401157472
1931	0.6399766351
1932	0.639732722
1933	0.639059889
1934	0.6387226346
1935	0.6378800195
1936	0.6376630318
1937	0.6372422852
1938	0.6366168687
1939	0.6365487851
1940	0.6356951458
1941	0.6351267727
1942	0.6347801839
1943	0.6345079936
1944	0.6339273892
1945	0.6330449819
1946	0.6323851553
1947	0.6322526811
1948	0.631500788
1949	0.6305788607
1950	0.63013564
1951	0.6296968115
1952	0.6290731162
1953	0.6283981956
1954	0.6279376706
1955	0.627477913
1956	0.6271881102
1957	0.6262818433
1958	0.6254794402
1959	0.6251394143
1960	0.6247420254
1961	0.6243916947
1962	0.6239234929
1963	0.6234039231
1964	0.6225819522
1965	0.62185089
1966	0.6209556094
1967	0.6202680195
1968	0.6198047872
1969	0.6192390758
1970	0.6185712122
1971	0.6182667438
1972	0.6176203816
1973	0.6170851951
1974	0.6167250886
1975	0.6160779126
1976	0.615756155
1977	0.6150201307
1978	0.6143674848
1979	0.6142383834
1980	0.6141507861
1981	0.6137134837
1982	0.6128080441
1983	0.6124324391
1984	0.6117157347
1985	0.611464439
1986	0.6113955954
1987	0.6107387684
1988	0.6102395636
1989	0.6096870371
1990	0.6094316464
1991	0.6088735035
1992	0.6083317215
1993	0.6077940847
1994	0.6073476056
1995	0.6066987005
1996	0.6059847364
1997	0.6054845584
1998	0.6049042079
1999	0.6041234655
2000	0.6040212073
2001	0.6035901209
2002	0.6029018418
2003	0.6028373545
2004	0.6024760028
2005	0.6017897974
2006	0.6016016811
2007	0.6009769692
2008	0.6001233089
2009	0.599730982
2010	0.5990819119
2011	0.5985028211
2012	0.5980806391
2013	0.5975421241
2014	0.5968887629
2015	0.5963993623
2016	0.5957916261
2017	0.5953123079
2018	0.5948540605
2019	0.5944277971
2020	0.5941000722
2021	0.5938748275
2022	0.5934083268
2023	0.5933500683
2024	0.5927367537
2025	0.5921530952
2026	0.591318687
2027	0.5910480425
2028	0.5907579735
2029	0.5900173043
2030	0.589838061
2031	0.589208278
2032	0.5887126594
2033	0.5882373158
2034	0.5877678452
2035	0.5868115763
2036	0.5865439773
2037	0.5862235174
2038	0.5857549334
2039	0.5851219012
2040	0.5844097285
2041	0.5838509971
2042	0.5834761642
2043	0.5829325654
2044	0.5827722484
2045	0.5819433905
2046	0.5813535323
2047	0.5813320096
2048	0.580746548
2049	0.5804328748
2050	0.5800021166
2051	0.5796927337
2052	0.5790965034
2053	0.5784959449
2054	0.578199458
2055	0.5779133736
2056	0.5777540248
2057	0.5769108301
2058	0.57663176
2059	0.5759627561
2060	0.5753094269
2061	0.574693566
2062	0.5741389358
2063	0.5738390487
2064	0.5732730246
2065	0.5729578871
2066	0.5725424555
2067	0.5719232038
2068	0.5715979611
2069	0.5712836729
2070	0.570694592
2071	0.5702373928
2072	0.5696391495
2073	0.5691252983
2074	0.5688361192
2075	0.5683976596
2076	0.5678084186
2077	0.5671826237
2078	0.5666870455
2079	0.5663067107
2080	0.5660545187
2081	0.5658450872
2082	0.5651523894
2083	0.5650963043
2084	0.5647066579
2085	0.5642187241
2086	0.5637008364
2087	0.5634707226
2088	0.56275495
2089	0.5626699204
2090	0.5618920594
2091	0.5616589053
2092	0.5611601592
2093	0.5607590019
2094	0.560379226
2095	0.5597415207
2096	0.5592787024
2097	0.5589724256
2098	0.5584431915
2099	0.5577216435
2100	0.5572921849
2101	0.556826319
2102	0.5563236646
2103	0.5557749033
2104	0.5551871536
2105	0.5547850508
2106	0.5541536586
2107	0.5535682188
2108	0.5531529546
2109	0.5525809151
2110	0.5524607921
2111	0.5518411839
2112	0.5516100104
2113	0.5513046732
2114	0.5510166458
2115	0.5504574704
2116	0.5500292845
2117	0.5495698013
2118	0.549046006
2119	0.5486015113
2120	0.5481569745
2121	0.5477129394
2122	0.547222538
2123	0.5469275463
2124	0.5465020229
2125	0.5459308348
2126	0.5456670406
2127	0.5453563766
2128	0.5448647713
2129	0.544530726
2130	0.5443162218
2131	0.5440812839
2132	0.5435413872
2133	0.5428554346
2134	0.5424563819
2135	0.5421344697
2136	0.5419836443
2137	0.5416353976
2138	0.5410561505
2139	0.5406792744
2140	0.5401300229
2141	0.5396347798
2142	0.5390872662
2143	0.5390336821
2144	0.5384667146
2145	0.5377860196
2146	0.5373328594
2147	0.5366892254
2148	0.5362528269
2149	0.5358195275
2150	0.5352338205
2151	0.5348070297
2152	0.5346913336
2153	0.5344649608
2154	0.5343823894
2155	0.5341590282
2156	0.5336813301
2157	0.5330246053
2158	0.5324889862
2159	0.532185742
2160	0.5316454393
2161	0.5310806712
2162	0.5305916113
2163	0.53005344
2164	0.5293315042
2165	0.5288207254
2166	0.5283352223
2167	0.5278716486
2168	0.5276092622
2169	0.5271387679
2170	0.5269575368
2171	0.526484003
2172	0.5264035305
2173	0.5262927156
2174	0.5258078229
2175	0.5255793191
2176	0.5252823984
2177	0.5249657541
2178	0.5245263367
2179	0.5240763186
2180	0.5235483327
2181	0.5231343896
2182	0.5226287494
2183	0.5222766986
2184	0.5220185149
2185	0.5217985395
2186	0.5212910117
2187	0.5210247585
2188	0.5204015519
2189	0.5200522095
2190	0.5197124786
2191	0.5191516592
2192	0.5186730176
2193	0.5181605619
2194	0.5178676387
2195	0.5173122969
2196	0.5168782349
2197	0.5164880679
2198	0.5161626873
2199	0.5155792318
2200	0.5151158585
2201	0.5149202865
2202	0.5146710497
2203	0.5143660864
2204	0.5141350967
2205	0.5136701227
2206	0.5135309149
2207	0.5132404561
2208	0.5130412972
2209	0.5128311949
2210	0.5125069137
2211	0.51226921
2212	0.511525871
2213	0.5110787657
2214	0.5105177951
2215	0.5099601028
2216	0.5096483388
2217	0.5093912569
2218	0.509231965
2219	0.5088599579
2220	0.5083892514
2221	0.5080620666
2222	0.5078234398
2223	0.5075272502
2224	0.5071676479
2225	0.5067663497
2226	0.5062262867
2227	0.5060126471
2228	0.5057326467
2229	0.5053099416
2230	0.5047429355
2231	0.5043629885
2232	0.5039460966
2233	0.5034152644
2234	0.5030073742
2235	0.5026430795
2236	0.5022649209
2237	0.5016632966
2238	0.5010898938
2239	0.5005712887
2240	0.4999143959
2241	0.4996807583
2242	0.499211664
2243	0.4987452656
2244	0.49837127
2245	0.498233955
2246	0.4978578801
2247	0.4976071324
2248	0.4972112446
2249	0.4968026267
2250	0.496437792
2251	0.4962283489
2252	0.4959548784
2253	0.4954061635
2254	0.4953434469
2255	0.4950292137
2256	0.4946575381
2257	0.4944580928
2258	0.4943296408
2259	0.4937813882
2260	0.4930969943
2261	0.492672209
2262	0.4920776524
2263	0.4918349612
2264	0.4913382943
2265	0.4906668874
2266	0.4903299062
2267	0.4898100116
2268	0.4897594409
2269	0.4891670759
2270	0.4888379323
2271	0.4882824686
2272	0.4878179423
2273	0.4874321454
2274	0.4871509819
2275	0.4869553027
2276	0.4865406365
2277	0.4863167874
2278	0.4858423633
2279	0.4856189973
2280	0.4851315051
2281	0.4846715617
2282	0.4843123683
2283	0.4838890781
2284	0.4834469762
2285	0.4832027776
2286	0.4827768105
2287	0.48242062
2288	0.4820799559
2289	0.4818549474
2290	0.4815681916
2291	0.4810981479
2292	0.4806442438
2293	0.480165825
2294	0.4799079028
2295	0.4793983644
2296	0.4790887612
2297	0.478518872
2298	0.4778823474
2299	0.4775092062
2300	0.47712635
2301	0.4767218807
2302	0.4762680571
2303	0.4758363099
2304	0.4752909736
2305	0.4751746778
2306	0.4747769796
2307	0.4744196896
2308	0.4739200936
2309	0.4734093243
2310	0.4729460327
2311	0.4724186047
2312	0.4721825662
2313	0.4719098039
2314	0.4717165289
2315	0.4715665499
2316	0.4713427478
2317	0.4711991899
2318	0.4709285363
2319	0.4704898049
2320	0.4699718406
2321	0.4696000674
2322	0.4693138763
2323	0.4689361246
2324	0.4683808129
2325	0.4680173424
2326	0.4675177879
2327	0.4673323693
2328	0.4670540875
2329	0.4665312963
2330	0.4664173773
2331	0.4661459239
2332	0.4659336447
2333	0.4657042461
2334	0.4652995104
2335	0.4648836663
2336	0.4648396334
2337	0.4644150738
2338	0.4640179763
2339	0.4635094785
2340	0.4633822486
2341	0.4629912425
2342	0.4625744172
2343	0.4619175025
2344	0.461571159
2345	0.4615010091
2346	0.4613195535
2347	0.4609496564
2348	0.4607962997
2349	0.460619799
2350	0.460359761
2351	0.459983691
2352	0.4596562002
2353	0.4593229786
2354	0.4591398054
2355	0.4586092494
2356	0.458183922
2357	0.4578354995
2358	0.4574994176
2359	0.4573934608
2360	0.4569065777
2361	0.4564655291
2362	0.4560284392
2363	0.4555751997
2364	0.4551475552
2365	0.4550796801
2366	0.4549357026
2367	0.4547756504
2368	0.4546416525
2369	0.4544363925
2370	0.4541242336
2371	0.4538029308
2372	0.4536241748
2373	0.4531303102
2374	0.452734693
2375	0.4523245185
2376	0.4520040653
2377	0.4516517793
2378	0.4511600632
2379	0.4507790137
2380	0.4502511703
2381	0.4497102807
2382	0.4494466408
2383	0.4492400238
2384	0.4486579911
2385	0.4482991317
2386	0.447838549
2387	0.4474994439
2388	0.4472560881
2389	0.4468435076
2390	0.4465460791
2391	0.4463893306
2392	0.4462463336
2393	0.4459894784
2394	0.4456689387
2395	0.4454764777
2396	0.4450720545
2397	0.4449301249
2398	0.4445720213
2399	0.4444211837
2400	0.4442733075
2401	0.4440642338
2402	0.4438501609
2403	0.4436551431
2404	0.4434855413
2405	0.443357075
2406	0.4430186974
2407	0.4428508262
2408	0.4423703537
2409	0.4419442617
2410	0.4416173575
2411	0.4413057002
2412	0.4409942962
2413	0.4407768247
2414	0.4406557535
2415	0.4403227621
2416	0.4401364146
2417	0.4399303973
2418	0.4395110765
2419	0.439200916
2420	0.4390147601
2421	0.4388408152
2422	0.4386678713
2423	0.4383015356
2424	0.4379202383
2425	0.437440139
2426	0.4370634869
2427	0.4365166797
2428	0.4360594439
2429	0.4357328832
2430	0.4354885821
2431	0.435092334
2432	0.4346839154
2433	0.4342443433
2434	0.4337202573
2435	0.4334170636
2436	0.4329777436
2437	0.4325705777
2438	0.4321137372
2439	0.4317183617
2440	0.4312859397
2441	0.4309216584
2442	0.4305882282
2443	0.4302538484
2444	0.4300715082
2445	0.4296295913
2446	0.4293653022
2447	0.428862257
2448	0.4285358703
2449	0.4282219889
2450	0.4279543234
2451	0.4277631661
2452	0.4275840708
2453	0.4272049506
2454	0.4266099968
2455	0.4262550798
2456	0.4257100516
2457	0.4254899929
2458	0.424953127
2459	0.4247242915
2460	0.4243895557
2461	0.424270525
2462	0.4239550738
2463	0.4235368574
2464	0.4234033701
2465	0.4229939766
2466	0.4227687913
2467	0.4225541324
2468	0.4222454814
2469	0.4218276619
2470	0.4214132257
2471	0.4211240771
2472	0.4208087497
2473	0.4207467477
2474	0.4205211093
2475	0.4202104508
2476	0.4198221342
2477	0.4196294118
2478	0.4191409743
2479	0.4187171929
2480	0.418491053
2481	0.4180029144
2482	0.4177462525
2483	0.4173396726
2484	0.4171465985
2485	0.4169821912
2486	0.4165507106
2487	0.4162331178
2488	0.4157563318
2489	0.415501292
2490	0.4154350046
2491	0.4151867838
2492	0.4150235606
2493	0.4147542398
2494	0.4144553952
2495	0.4141035547
2496	0.4136801099
2497	0.4134658426
2498	0.4131283398
2499	0.4127758017
2500	0.4126055569
2501	0.4122384114
2502	0.4120692927
2503	0.4116426665
2504	0.4114785476
2505	0.4110657366
2506	0.4109599667
2507	0.410778877
2508	0.4106828187
2509	0.4103779267
2510	0.4100342562
2511	0.4096866532
2512	0.4093372417
2513	0.409123803
2514	0.4088701012
2515	0.4084821293
2516	0.4079910481
2517	0.4078318529
2518	0.407486314
2519	0.4072431046
2520	0.4071325407
2521	0.40681028
2522	0.406651986
2523	0.4064243273
2524	0.4060530554
2525	0.405952518
2526	0.4056424735
2527	0.4052017436
2528	0.4049078913
2529	0.4048268221
2530	0.4045499347
2531	0.4041607122
2532	0.4037928015
2533	0.4035087993
2534	0.403190755
2535	0.4028490205
2536	0.4026651337
2537	0.4022241838
2538	0.4017858377
